143,1,I,S,0,50,1,40,PLATINUM,127,127,1,9965,0000-00-00 00:00:00,0000-00-00 00:00:00
144,1,I,S,0,50,1,40,PLATINUM,127,127,1,10028,0000-00-00 00:00:00,0000-00-00 00:00:00
145,1,I,S,0,50,1,40,PLATINUM,127,127,1,10091,0000-00-00 00:00:00,0000-00-00 00:00:00
146,1,I,S,0,50,1,40,PLATINUM,127,127,1,10153,0000-00-00 00:00:00,0000-00-00 00:00:00
147,1,I,S,0,50,1,40,PLATINUM,127,127,1,10216,0000-00-00 00:00:00,0000-00-00 00:00:00
148,1,I,S,0,50,1,40,PLATINUM,127,127,1,10279,0000-00-00 00:00:00,0000-00-00 00:00:00
149,1,I,S,0,50,1,40,PLATINUM,127,127,1,10342,0000-00-00 00:00:00,0000-00-00 00:00:00
150,1,I,S,0,50,1,40,PLATINUM,127,127,1,10405,0000-00-00 00:00:00,0000-00-00 00:00:00
151,1,I,S,0,50,1,40,PLATINUM,127,127,1,10468,0000-00-00 00:00:00,0000-00-00 00:00:00
152,1,I,S,0,50,1,40,PLATINUM,127,127,1,10530,0000-00-00 00:00:00,0000-00-00 00:00:00
153,1,I,S,0,50,1,40,PLATINUM,127,127,1,10593,0000-00-00 00:00:00,0000-00-00 00:00:00
154,1,I,S,0,50,1,40,PLATINUM,127,127,1,10656,0000-00-00 00:00:00,0000-00-00 00:00:00
155,1,I,S,0,50,1,40,PLATINUM,127,127,1,10719,0000-00-00 00:00:00,0000-00-00 00:00:00
156,1,I,S,0,50,1,40,PLATINUM,127,127,1,10782,0000-00-00 00:00:00,0000-00-00 00:00:00
157,1,I,S,0,50,1,40,PLATINUM,127,127,1,10844,0000-00-00 00:00:00,0000-00-00 00:00:00
158,1,I,S,0,50,1,40,PLATINUM,127,127,1,10907,0000-00-00 00:00:00,0000-00-00 00:00:00
159,1,I,S,0,50,1,40,PLATINUM,127,127,1,10970,0000-00-00 00:00:00,0000-00-00 00:00:00
160,1,I,S,0,50,1,40,PLATINUM,127,127,1,11033,0000-00-00 00:00:00,0000-00-00 00:00:00
161,1,I,S,0,50,1,40,PLATINUM,127,127,1,11096,0000-00-00 00:00:00,0000-00-00 00:00:00
162,1,I,S,0,50,1,40,PLATINUM,127,127,1,11159,0000-00-00 00:00:00,0000-00-00 00:00:00
163,1,I,S,0,50,1,40,PLATINUM,127,127,1,11222,0000-00-00 00:00:00,0000-00-00 00:00:00
164,1,I,S,0,50,1,40,PLATINUM,127,127,1,11285,0000-00-00 00:00:00,0000-00-00 00:00:00
165,1,I,S,0,50,1,40,PLATINUM,127,127,1,11348,0000-00-00 00:00:00,0000-00-00 00:00:00
166,1,I,S,0,50,1,40,PLATINUM,127,127,1,11411,0000-00-00 00:00:00,0000-00-00 00:00:00
167,1,I,S,0,50,1,40,PLATINUM,127,127,1,11474,0000-00-00 00:00:00,0000-00-00 00:00:00
168,1,I,S,0,50,1,40,PLATINUM,127,127,1,11537,0000-00-00 00:00:00,0000-00-00 00:00:00
169,1,I,S,0,50,1,40,PLATINUM,127,127,1,11599,0000-00-00 00:00:00,0000-00-00 00:00:00
170,1,I,S,0,50,1,40,PLATINUM,127,127,1,11662,0000-00-00 00:00:00,0000-00-00 00:00:00
171,1,I,S,0,50,1,40,PLATINUM,127,127,1,11725,0000-00-00 00:00:00,0000-00-00 00:00:00
172,1,I,S,0,50,1,40,PLATINUM,127,127,1,11788,0000-00-00 00:00:00,0000-00-00 00:00:00
173,1,I,S,0,50,1,40,PLATINUM,127,127,1,11851,0000-00-00 00:00:00,0000-00-00 00:00:00
174,1,I,S,0,50,1,40,PLATINUM,127,127,1,11913,0000-00-00 00:00:00,0000-00-00 00:00:00
175,1,I,S,0,50,1,40,PLATINUM,7,7,1,1037,0000-00-00 00:00:00,0000-00-00 00:00:00
176,1,I,S,0,50,1,40,PLATINUM,8,8,1,1096,0000-00-00 00:00:00,0000-00-00 00:00:00
177,1,I,S,0,50,1,40,PLATINUM,9,9,1,1153,0000-00-00 00:00:00,0000-00-00 00:00:00
178,1,I,S,0,50,1,40,PLATINUM,10,10,1,1212,0000-00-00 00:00:00,0000-00-00 00:00:00
179,1,I,S,0,50,1,40,PLATINUM,11,11,1,1270,0000-00-00 00:00:00,0000-00-00 00:00:00
180,1,I,S,0,50,1,40,PLATINUM,12,12,1,1329,0000-00-00 00:00:00,0000-00-00 00:00:00
181,1,I,S,0,50,1,40,PLATINUM,13,13,1,1387,0000-00-00 00:00:00,0000-00-00 00:00:00
182,1,I,S,0,50,1,40,PLATINUM,14,14,1,1446,0000-00-00 00:00:00,0000-00-00 00:00:00
183,1,I,S,0,50,1,40,PLATINUM,15,15,1,1505,0000-00-00 00:00:00,0000-00-00 00:00:00
184,1,I,S,0,50,1,40,PLATINUM,16,16,1,1563,0000-00-00 00:00:00,0000-00-00 00:00:00
185,1,I,S,0,50,1,40,PLATINUM,17,17,1,1622,0000-00-00 00:00:00,0000-00-00 00:00:00
186,1,I,S,0,50,1,40,PLATINUM,18,18,1,1680,0000-00-00 00:00:00,0000-00-00 00:00:00
187,1,I,S,0,50,1,40,PLATINUM,19,19,1,1739,0000-00-00 00:00:00,0000-00-00 00:00:00
188,1,I,S,0,50,1,40,PLATINUM,20,20,1,1796,0000-00-00 00:00:00,0000-00-00 00:00:00
189,1,I,S,0,50,1,40,PLATINUM,21,21,1,1855,0000-00-00 00:00:00,0000-00-00 00:00:00
190,1,I,S,0,50,1,40,PLATINUM,22,22,1,1913,0000-00-00 00:00:00,0000-00-00 00:00:00
191,1,I,S,0,50,1,40,PLATINUM,23,23,1,1972,0000-00-00 00:00:00,0000-00-00 00:00:00
192,1,I,S,0,50,1,40,PLATINUM,24,24,1,2031,0000-00-00 00:00:00,0000-00-00 00:00:00
193,1,I,S,0,50,1,40,PLATINUM,25,25,1,2089,0000-00-00 00:00:00,0000-00-00 00:00:00
194,1,I,S,0,50,1,40,PLATINUM,26,26,1,2148,0000-00-00 00:00:00,0000-00-00 00:00:00
195,1,I,S,0,50,1,40,PLATINUM,27,27,1,2206,0000-00-00 00:00:00,0000-00-00 00:00:00
196,1,I,S,0,50,1,40,PLATINUM,28,28,1,2265,0000-00-00 00:00:00,0000-00-00 00:00:00
197,1,I,S,0,50,1,40,PLATINUM,29,29,1,2323,0000-00-00 00:00:00,0000-00-00 00:00:00
198,1,I,S,0,50,1,40,PLATINUM,30,30,1,2382,0000-00-00 00:00:00,0000-00-00 00:00:00
199,1,I,S,0,50,1,40,PLATINUM,31,31,1,2466,0000-00-00 00:00:00,0000-00-00 00:00:00
200,1,I,S,0,50,1,40,PLATINUM,32,32,1,2526,0000-00-00 00:00:00,0000-00-00 00:00:00
201,1,I,S,0,50,1,40,PLATINUM,33,33,1,2586,0000-00-00 00:00:00,0000-00-00 00:00:00
202,1,I,S,0,50,1,40,PLATINUM,34,34,1,2645,0000-00-00 00:00:00,0000-00-00 00:00:00
203,1,I,S,0,50,1,40,PLATINUM,35,35,1,2704,0000-00-00 00:00:00,0000-00-00 00:00:00
204,1,I,S,0,50,1,40,PLATINUM,36,36,1,2764,0000-00-00 00:00:00,0000-00-00 00:00:00
205,1,I,S,0,50,1,40,PLATINUM,37,37,1,2823,0000-00-00 00:00:00,0000-00-00 00:00:00
206,1,I,S,0,50,1,40,PLATINUM,38,38,1,2883,0000-00-00 00:00:00,0000-00-00 00:00:00
207,1,I,S,0,50,1,40,PLATINUM,39,39,1,2943,0000-00-00 00:00:00,0000-00-00 00:00:00
208,1,I,S,0,50,1,40,PLATINUM,40,40,1,3002,0000-00-00 00:00:00,0000-00-00 00:00:00
209,1,I,S,0,50,1,40,PLATINUM,41,41,1,3062,0000-00-00 00:00:00,0000-00-00 00:00:00
210,1,I,S,0,50,1,40,PLATINUM,42,42,1,3122,0000-00-00 00:00:00,0000-00-00 00:00:00
211,1,I,S,0,50,1,40,PLATINUM,43,43,1,3181,0000-00-00 00:00:00,0000-00-00 00:00:00
212,1,I,S,0,50,1,40,PLATINUM,44,44,1,3240,0000-00-00 00:00:00,0000-00-00 00:00:00
213,1,I,S,0,50,1,40,PLATINUM,45,45,1,3300,0000-00-00 00:00:00,0000-00-00 00:00:00
214,1,I,S,0,50,1,40,PLATINUM,46,46,1,3359,0000-00-00 00:00:00,0000-00-00 00:00:00
215,1,I,S,0,50,1,40,PLATINUM,47,47,1,3419,0000-00-00 00:00:00,0000-00-00 00:00:00
216,1,I,S,0,50,1,40,PLATINUM,48,48,1,3479,0000-00-00 00:00:00,0000-00-00 00:00:00
217,1,I,S,0,50,1,40,PLATINUM,49,49,1,3539,0000-00-00 00:00:00,0000-00-00 00:00:00
218,1,I,S,0,50,1,40,PLATINUM,50,50,1,3598,0000-00-00 00:00:00,0000-00-00 00:00:00
219,1,I,S,0,50,1,40,PLATINUM,51,51,1,3658,0000-00-00 00:00:00,0000-00-00 00:00:00
220,1,I,S,0,50,1,40,PLATINUM,52,52,1,3718,0000-00-00 00:00:00,0000-00-00 00:00:00
221,1,I,S,0,50,1,40,PLATINUM,53,53,1,3776,0000-00-00 00:00:00,0000-00-00 00:00:00
222,1,I,S,0,50,1,40,PLATINUM,54,54,1,3836,0000-00-00 00:00:00,0000-00-00 00:00:00
223,1,I,S,0,50,1,40,PLATINUM,55,55,1,3896,0000-00-00 00:00:00,0000-00-00 00:00:00
224,1,I,S,0,50,1,40,PLATINUM,56,56,1,3955,0000-00-00 00:00:00,0000-00-00 00:00:00
225,1,I,S,0,50,1,40,PLATINUM,57,57,1,4015,0000-00-00 00:00:00,0000-00-00 00:00:00
226,1,I,S,0,50,1,40,PLATINUM,58,58,1,4075,0000-00-00 00:00:00,0000-00-00 00:00:00
227,1,I,S,0,50,1,40,PLATINUM,59,59,1,4134,0000-00-00 00:00:00,0000-00-00 00:00:00
228,1,I,S,0,50,1,40,PLATINUM,60,60,1,4194,0000-00-00 00:00:00,0000-00-00 00:00:00
229,1,I,S,0,50,1,40,PLATINUM,61,61,1,4372,0000-00-00 00:00:00,0000-00-00 00:00:00
230,1,I,S,0,50,1,40,PLATINUM,62,62,1,4434,0000-00-00 00:00:00,0000-00-00 00:00:00
231,1,I,S,0,50,1,40,PLATINUM,63,63,1,4496,0000-00-00 00:00:00,0000-00-00 00:00:00
232,1,I,S,0,50,1,40,PLATINUM,64,64,1,4558,0000-00-00 00:00:00,0000-00-00 00:00:00
233,1,I,S,0,50,1,40,PLATINUM,65,65,1,4620,0000-00-00 00:00:00,0000-00-00 00:00:00
234,1,I,S,0,50,1,40,PLATINUM,66,66,1,4682,0000-00-00 00:00:00,0000-00-00 00:00:00
235,1,I,S,0,50,1,40,PLATINUM,67,67,1,4742,0000-00-00 00:00:00,0000-00-00 00:00:00
236,1,I,S,0,50,1,40,PLATINUM,68,68,1,4804,0000-00-00 00:00:00,0000-00-00 00:00:00
